tl	ntaxa	import_est	import_est_date
BA11_551	4	2022.00442400815	2022-01-02
BA11_552	1	2022.05103776006	2022-01-19
BA11_553	1	2022.03115496349	2022-01-12
BA11_554	1	2022.04526865341	2022-01-17
BA11_555	1	2022.02993569499	2022-01-11
BA11_556	1	2022.05159962482	2022-01-19
BA11_557	1	2022.03551291356	2022-01-13
BA11_558	1	2022.04228636418	2022-01-16
BA11_559	2	2021.99809313923	2021-12-31
BA11_560	2	2021.98912232553	2021-12-28
BA11_561	4	2021.99278362359	2021-12-29
BA11_562	3	2021.9889596249	2021-12-27
BA11_563	1	2022.01221436645	2022-01-05
BA11_564	3	2021.98942140575	2021-12-28
BA11_565	6	2021.98009307457	2021-12-24
BA11_566	1	2022.00120840447	2022-01-01
BA11_567	14	2021.93856375811	2021-12-09
BA11_568	5	2021.99055912923	2021-12-28
BA11_569	4	2021.97306709331	2021-12-22
BA11_570	4	2021.97718816513	2021-12-23
BA11_571	1	2022.03518346049	2022-01-13
BA11_572	1	2021.9945932169	2021-12-30
BA11_573	1	2021.97689289036	2021-12-23
BA11_574	2	2021.89558872338	2021-11-23
BA11_575	1	2021.97466652742	2021-12-22
BA11_576	1	2021.97528425409	2021-12-22
BA11_577	1	2021.93690318306	2021-12-08
BA11_578	1	2022.00663562898	2022-01-03
BA11_579	1	2021.91689820941	2021-12-01
BA11_580	1	2021.92783379548	2021-12-05
BA11_581	1	2022.02248922096	2022-01-09
BA11_582	2	2021.97995735116	2021-12-24
BA11_583	1	2021.9811236356	2021-12-25
BA11_584	1	2021.9664564574	2021-12-19
BA11_585	3	2021.99962752825	2021-12-31
BA11_586	2	2021.99339304994	2021-12-29
BA11_587	1	2022.02714275734	2022-01-10
BA11_588	9	2021.98258607294	2021-12-25
BA11_589	2	2022.02759231161	2022-01-11
BA11_590	3	2021.98536795384	2021-12-26
BA11_591	10	2021.96908396654	2021-12-20
BA11_592	254	2021.92309497163	2021-12-03
BA11_593	1	2021.99065413069	2021-12-28
BA11_594	2	2022.01245252778	2022-01-05
BA11_595	1	2022.07484563654	2022-01-28
BA11_596	6	2021.97887532709	2021-12-24
BA11_597	18	2021.95433274748	2021-12-15
BA11_598	1	2022.02902361364	2022-01-11
BA11_599	1	2022.03726365608	2022-01-14
BA11_600	1	2022.02114766783	2022-01-08
BA11_601	1	2022.02025928728	2022-01-08
BA11_602	1	2021.98884194871	2021-12-27
BA11_603	1	2022.05284404603	2022-01-20
BA11_604	6	2021.97492109779	2021-12-22
BA11_605	6	2021.98642327791	2021-12-27
BA11_606	1	2022.00668262737	2022-01-03
BA11_607	1	2022.00729224571	2022-01-03
BA11_608	7	2021.99205867397	2021-12-29
BA11_609	2	2021.9858838799	2021-12-26
BA11_610	1	2022.03491101885	2022-01-13
BA11_611	1	2022.01084720966	2022-01-04
BA11_612	1	2022.04147602338	2022-01-16
BA11_613	4	2022.01540213855	2022-01-06
BA11_614	1	2022.03102337916	2022-01-12
BA11_615	7	2021.96885393742	2021-12-20
BA11_616	6	2021.98373764837	2021-12-26
BA11_617	17	2021.95388977103	2021-12-15
BA11_618	2	2022.01677520889	2022-01-07
BA11_619	2	2021.98415857572	2021-12-26
BA11_620	1	2022.04015685955	2022-01-15
BA11_621	1	2022.03113881314	2022-01-12
BA11_622	12	2021.9895882385	2021-12-28
BA11_623	1	2022.02802027198	2022-01-11
BA11_624	2	2021.9894654688	2021-12-28
BA11_625	1	2022.02219424914	2022-01-09
BA11_626	1	2022.01327656306	2022-01-05
BA11_627	1	2022.03899455301	2022-01-15
BA11_628	1	2022.0015871246	2022-01-01
BA11_629	1	2022.02411356532	2022-01-09
BA11_630	1	2022.02036979048	2022-01-08
BA11_631	1	2021.96873454653	2021-12-20
BA11_633	1	2022.02950457704	2022-01-11
BA11_634	90	2021.91500822257	2021-11-30
BA11_635	2	2022.02540491769	2022-01-10
BA11_636	1	2022.03249798381	2022-01-12
BA11_637	18	2021.95347027644	2021-12-15
BA11_638	2	2022.01979447423	2022-01-08
BA11_639	5	2021.96702302688	2021-12-19
BA11_640	1	2022.0187027679	2022-01-07
BA11_641	1	2022.02311659887	2022-01-09
BA11_642	23	2021.97100370006	2021-12-21
BA11_643	1	2022.04328624979	2022-01-16
BA11_644	64	2021.9441080273	2021-12-11
BA11_645	1	2022.04802506185	2022-01-18
BA11_646	1	2022.05540267895	2022-01-21
BA11_647	3	2021.99031914191	2021-12-28
BA11_648	1	2022.06849102576	2022-01-25
BA11_649	1	2022.06238474707	2022-01-23
BA11_650	1	2022.00328625339	2022-01-02
BA11_651	1	2022.04168476422	2022-01-16
BA11_652	2	2021.99220425671	2021-12-29
BA11_653	2	2022.00164656571	2022-01-01
BA11_654	1	2022.03539293174	2022-01-13
BA11_655	1	2022.00859980618	2022-01-04
BA11_656	1	2022.02413937093	2022-01-09
BA11_657	1	2022.02887437019	2022-01-11
BA11_658	1	2022.02062737603	2022-01-08
BA11_659	1	2022.04112416872	2022-01-16
BA11_660	2	2022.02089147922	2022-01-08
BA11_661	5	2021.97502296648	2021-12-22
BA11_662	2	2021.99355022405	2021-12-29
BA11_663	1	2022.02628893359	2022-01-10
BA11_664	6	2021.97019057042	2021-12-21
BA11_665	1	2021.97928079942	2021-12-24
BA11_666	7	2021.98301741481	2021-12-25
BA11_667	1	2022.02586306333	2022-01-10
BA11_668	13	2021.96591438033	2021-12-19
BA11_669	1	2022.01798828184	2022-01-07
BA11_670	1	2022.03240526257	2022-01-12
BA11_671	1	2022.01611295568	2022-01-06
BA11_672	5	2021.94727872412	2021-12-12
BA11_673	9	2021.94907752761	2021-12-13
BA11_674	1	2022.04210228652	2022-01-16
BA11_675	1	2021.95671180098	2021-12-16
BA11_676	1	2022.00907783789	2022-01-04
BA11_677	3	2021.94992892964	2021-12-13
BA11_678	54	2021.92696805265	2021-12-05
BA11_679	2	2022.00886487833	2022-01-04
BA11_680	1	2022.05163260274	2022-01-19
BA11_681	1	2022.0015434797	2022-01-01
BA11_682	1	2022.03543014889	2022-01-13
BA11_683	2	2021.99707528947	2021-12-30
BA11_684	15	2021.97686288572	2021-12-23
BA11_685	1	2022.03742978094	2022-01-14
BA11_686	1	2022.0187603462	2022-01-07
BA11_687	1	2021.9694456692	2021-12-20
BA11_688	1	2022.03006102327	2022-01-11
BA11_689	5	2021.97406062159	2021-12-22
BA11_690	1	2022.03040724819	2022-01-12
BA11_691	1	2022.03246992619	2022-01-12
BA11_692	5	2021.97180635506	2021-12-21
BA11_693	1	2022.04355148146	2022-01-16
BA11_694	2	2022.00434925246	2022-01-02
BA11_695	1	2022.00150090704	2022-01-01
BA11_696	2	2022.01699443183	2022-01-07
BA11_697	2	2021.99449288366	2021-12-29
BA11_698	1	2021.99187868669	2021-12-29
BA11_699	1	2022.01426190979	2022-01-06
BA11_700	4	2021.99316214543	2021-12-29
BA11_701	2	2021.97559125526	2021-12-23
BA11_702	1	2022.00070734833	2022-01-01
BA11_703	2	2021.99635843157	2021-12-30
BA11_704	4	2021.99437159031	2021-12-29
BA11_705	3	2021.97328069522	2021-12-22
BA11_706	1	2022.02036453596	2022-01-08
BA11_707	5	2021.98438646908	2021-12-26
BA11_708	1	2022.02937978111	2022-01-11
BA11_709	1	2022.05521751296	2022-01-21
BA11_710	1	2022.03455161692	2022-01-13
BA11_711	1	2022.03525375546	2022-01-13
BA11_712	1	2022.01008843432	2022-01-04
BA11_713	5	2021.98247416564	2021-12-25
BA11_714	1	2021.96327580298	2021-12-18
BA11_715	1	2022.02741888464	2022-01-11
BA11_716	1	2022.00293423717	2022-01-02
BA11_717	6	2021.96878450701	2021-12-20
BA11_718	2	2022.00747952417	2022-01-03
BA11_719	1	2022.01617864054	2022-01-06
BA11_720	1	2022.02408109122	2022-01-09
BA11_721	10	2021.94094397486	2021-12-10
BA11_722	70	2021.94074510802	2021-12-10
BA11_723	1	2022.05686546688	2022-01-21
BA11_724	2	2022.01067995049	2022-01-04
BA11_725	5	2021.99272417289	2021-12-29
BA11_726	1	2021.99315574902	2021-12-29
BA11_727	1	2021.93974453192	2021-12-10
BA11_728	18	2021.94039757295	2021-12-10
BA11_729	2	2022.04245102216	2022-01-16
BA11_731	5	2021.95939314152	2021-12-17
BA11_732	6	2021.95919591972	2021-12-17
BA11_733	4	2021.96434489603	2021-12-18
BA11_734	1	2021.97856416729	2021-12-24
BA11_735	1	2021.99403137318	2021-12-29
BA11_736	1	2022.0161891006	2022-01-06
BA11_737	1	2021.98562495357	2021-12-26
BA11_738	8	2021.96126438308	2021-12-17
BA11_739	1	2022.02145138122	2022-01-08
BA11_740	2	2022.00224199558	2022-01-01
BA11_741	1	2021.99163287207	2021-12-28
BA11_742	5	2022.01005107727	2022-01-04
BA11_743	1	2022.02706961853	2022-01-10
BA11_744	1	2022.00848299802	2022-01-04
BA11_745	1	2022.03724880134	2022-01-14
BA11_746	3	2021.93099077198	2021-12-06
BA11_747	1	2022.01118133651	2022-01-05
BA11_748	1	2022.00322722513	2022-01-02
BA11_749	1	2022.05910435163	2022-01-22
BA11_750	1	2022.02787996071	2022-01-11
BA11_751	1	2022.01126840172	2022-01-05
BA11_752	1	2022.06714611061	2022-01-25
BA11_753	1	2021.97203219718	2021-12-21
BA11_754	1	2022.01775249071	2022-01-07
BA11_755	1	2021.98126857493	2021-12-25
BA11_756	2	2022.00199917197	2022-01-01
BA11_757	1	2021.93108312575	2021-12-06
BA11_758	193	2021.92248269238	2021-12-03
BA11_759	1	2022.05053088486	2022-01-19
BA11_760	1	2022.05266650322	2022-01-20
BA11_761	1	2022.03618704056	2022-01-14
BA11_762	2	2021.98938192953	2021-12-28
BA11_763	1	2022.05165285738	2022-01-19
BA11_764	1	2022.02687688704	2022-01-10
BA11_765	1	2022.03087172473	2022-01-12
BA11_766	2	2022.04215568583	2022-01-16
BA11_767	1	2022.04928020437	2022-01-18
BA11_768	2	2021.99212232586	2021-12-29
BA11_769	1	2022.07138740101	2022-01-27
BA11_770	1	2022.00824199674	2022-01-04
BA11_771	1	2021.9883342992	2021-12-27
BA11_772	1	2022.02145570495	2022-01-08
BA11_773	1	2021.99769325607	2021-12-31
BA11_774	1	2021.98214765066	2021-12-25
BA11_775	1	2022.00762361225	2022-01-03
BA11_776	1	2022.02251360185	2022-01-09
BA11_777	1	2022.01357178259	2022-01-05
BA11_778	2	2022.0207537824	2022-01-08
BA11_779	1	2022.00945333524	2022-01-04
BA11_780	2	2022.00707185327	2022-01-03
BA11_781	1	2022.02662898622	2022-01-10
BA11_782	1	2022.03286483721	2022-01-12
BA11_783	1	2022.0144625737	2022-01-06
BA11_784	5	2021.9921288335	2021-12-29
BA11_785	1	2022.02335384648	2022-01-09
BA11_786	1	2022.05528302395	2022-01-21
BA11_787	1	2022.04969164372	2022-01-19
BA11_788	3	2021.98217256158	2021-12-25
BA11_789	1	2022.05958648084	2022-01-22
BA11_790	3	2021.965582201	2021-12-19
BA11_791	5	2021.94263593982	2021-12-11
BA11_792	4	2021.9800976058	2021-12-24
BA11_793	1	2022.04281936734	2022-01-16
BA11_794	1	2022.05173566707	2022-01-19
BA11_795	2	2022.03152488308	2022-01-12
BA11_796	1	2022.02995229408	2022-01-11
BA11_797	1	2022.01041527206	2022-01-04
BA11_798	5	2022.01547679775	2022-01-06
BA11_799	1	2022.05898974203	2022-01-22
BA11_800	1	2022.0603990733	2022-01-23
BA11_801	1	2022.03094748583	2022-01-12
BA11_802	1	2022.05469085486	2022-01-20
BA11_803	1	2022.04164538335	2022-01-16
BA11_804	1	2022.0342297653	2022-01-13
BA11_805	2	2021.99222238081	2021-12-29
BA11_806	1	2022.03042960883	2022-01-12
BA11_807	12	2021.97281562465	2021-12-22
BA11_808	1	2022.04616931028	2022-01-17
BA11_809	2	2022.01481471029	2022-01-06
BA11_810	7	2021.9667970807	2021-12-19
BA11_811	1	2022.02958759586	2022-01-11
BA11_812	6	2021.97179706832	2021-12-21
BA11_813	2	2022.00692065299	2022-01-03
BA11_814	1	2022.02460227716	2022-01-09
BA11_815	2	2021.9975994115	2021-12-31
BA11_816	4	2021.98208207206	2021-12-25
BA11_817	5	2021.98638390715	2021-12-27
BA11_818	1	2022.028378992	2022-01-11
BA11_819	21	2021.95784064755	2021-12-16
BA11_820	2	2021.99209308682	2021-12-29
BA11_821	46	2021.94271487722	2021-12-11
BA11_822	1	2022.00051114941	2022-01-01
BA11_823	2	2022.03269635248	2022-01-12
BA11_824	3	2021.96395536383	2021-12-18
BA11_825	2	2022.00322666803	2022-01-02
BA11_826	1	2021.99642453635	2021-12-30
BA11_827	56	2021.94140447419	2021-12-10
BA11_828	5	2021.97491522494	2021-12-22
BA11_829	4	2021.97362258863	2021-12-22
BA11_830	1	2022.01711583676	2022-01-07
BA11_831	1	2021.96992092797	2021-12-21
BA11_832	1	2022.04878851702	2022-01-18
BA11_833	1	2022.03637326669	2022-01-14
BA11_834	1	2022.02072598013	2022-01-08
BA11_835	3	2022.00302342751	2022-01-02
BA11_836	102	2021.92504138169	2021-12-04
BA11_837	1	2021.99984636558	2021-12-31
BA11_838	1	2022.0526209011	2022-01-20
BA11_839	1	2022.00100344258	2022-01-01
BA11_840	1	2021.9994039154	2021-12-31
BA11_841	1	2022.01641062774	2022-01-06
BA11_842	1	2021.98753291441	2021-12-27
BA11_843	1	2021.98850083591	2021-12-27
BA11_844	1	2021.9857518283	2021-12-26
BA11_845	1	2022.03061276957	2022-01-12
BA11_846	1	2022.01518785371	2022-01-06
BA11_847	1	2022.01608110868	2022-01-06
BA11_848	4	2021.97272683076	2021-12-22
BA11_849	1	2022.00459908004	2022-01-02
BA11_850	1	2022.00929604233	2022-01-04
BA11_851	1	2022.00990010541	2022-01-04
BA11_852	1	2022.02769531045	2022-01-11
BA11_853	1	2022.0434080786	2022-01-16
BA11_854	2	2022.01447218425	2022-01-06
BA11_855	1	2021.99980758847	2021-12-31
BA11_856	2	2021.99998398455	2021-12-31
BA11_857	1	2022.00700925616	2022-01-03
BA11_858	3	2021.97662258468	2021-12-23
BA11_859	1	2022.02277099228	2022-01-09
BA11_860	1	2022.00453048419	2022-01-02
BA11_861	4	2021.97481997946	2021-12-22
BA11_862	2	2021.99793118601	2021-12-31
BA11_863	1	2022.02912472578	2022-01-11
BA11_864	1	2022.02739781714	2022-01-11
BA11_865	1	2022.04980286384	2022-01-19
BA11_866	1	2021.90047335267	2021-11-25
BA11_867	25	2021.95842035127	2021-12-16
BA11_868	1	2021.94997052214	2021-12-13
BA11_869	1	2022.00935092125	2022-01-04
BA11_870	2	2022.01257738521	2022-01-05
BA11_871	1	2022.05878406869	2022-01-22
BA11_872	1	2021.96579630141	2021-12-19
BA11_873	2	2021.9543843192	2021-12-15
BA11_874	1	2022.00469202861	2022-01-02
BA11_875	1	2021.94946451107	2021-12-13
BA11_876	1	2022.03015591029	2022-01-12
BA11_877	1	2022.04853867923	2022-01-18
BA11_878	1	2021.98050034206	2021-12-24
BA11_879	2	2022.00697053608	2022-01-03
BA11_880	2	2022.01089428421	2022-01-04
BA11_881	3	2021.98450859663	2021-12-26
BA11_882	1	2022.02696771072	2022-01-10
BA11_883	1	2021.99218814713	2021-12-29
BA11_884	1	2021.99094799727	2021-12-28
BA11_885	1	2021.98506803234	2021-12-26
BA11_886	2	2021.98939871194	2021-12-28
BA11_887	3	2021.95419581513	2021-12-15
BA11_888	1	2022.02968399761	2022-01-11
BA11_889	1	2022.04611346711	2022-01-17
BA11_890	1	2022.02431144537	2022-01-09
BA11_891	1	2022.04447477666	2022-01-17
BA11_892	1	2021.98432858907	2021-12-26
BA11_893	1	2022.0065300305	2022-01-03
BA11_894	20	2021.98254295748	2021-12-25
BA11_895	1	2022.02744041299	2022-01-11
BA11_896	1	2022.00719274963	2022-01-03
BA11_897	1	2022.00236864988	2022-01-01
BA11_898	1	2022.01528503715	2022-01-06
BA11_899	1	2022.03205134303	2022-01-12
BA11_900	1	2022.02319842983	2022-01-09
BA11_901	1	2022.03577442477	2022-01-14
BA11_902	1	2022.0167474347	2022-01-07
BA11_903	1	2022.02692827398	2022-01-10
BA11_904	1	2022.01317672218	2022-01-05
BA11_905	1	2022.00973987004	2022-01-04
BA11_906	7	2022.00423853846	2022-01-02
BA11_907	1	2022.05000496028	2022-01-19
BA11_908	7	2021.99253238149	2021-12-29
BA11_909	3	2021.98057648009	2021-12-24
BA11_910	6	2021.97717313095	2021-12-23
BA11_911	1	2022.02977942815	2022-01-11
BA11_912	3	2021.99584902886	2021-12-30
BA11_913	2	2021.97797822368	2021-12-23
BA11_914	9	2021.97804650495	2021-12-23
BA11_915	1	2022.02878500391	2022-01-11
BA11_916	5	2021.96790405384	2021-12-20
BA11_917	1	2022.0004102956	2022-01-01
BA11_918	6	2021.96319664829	2021-12-18
BA11_919	2	2022.00677778538	2022-01-03
BA11_920	1	2022.02364786066	2022-01-09
BA11_921	1	2022.01562591384	2022-01-06
BA11_922	1	2022.03014089866	2022-01-12
BA11_923	1	2022.05089681344	2022-01-19
BA11_924	4	2021.97169644286	2021-12-21
BA11_926	1	2021.99355677662	2021-12-29
BA11_927	3	2021.99501612106	2021-12-30
BA11_928	2	2021.99040872727	2021-12-28
BA11_929	1	2022.04278046479	2022-01-16
BA11_930	1	2022.0526523433	2022-01-20
BA11_931	4	2022.00106348879	2022-01-01
BA11_932	1	2022.00452777165	2022-01-02
BA11_933	2	2022.00128300795	2022-01-01
BA11_934	2	2021.99427705641	2021-12-29
BA11_935	2	2022.00608090685	2022-01-03
BA11_936	1	2021.99817121549	2021-12-31
BA11_937	7	2021.98023512742	2021-12-24
BA11_938	1	2022.02963459183	2022-01-11
BA11_939	2	2022.00376744951	2022-01-02
BA11_940	2	2022.01003435761	2022-01-04
BA11_941	2	2022.00064610394	2022-01-01
BA11_942	1	2022.02301506289	2022-01-09
BA11_943	1	2022.03778202027	2022-01-14
BA11_944	2	2022.00620017082	2022-01-03
BA11_945	2	2022.0265113179	2022-01-10
BA11_946	3	2022.00918984609	2022-01-04
BA11_947	2	2021.96623608233	2021-12-19
BA11_948	13	2021.95406312138	2021-12-15
BA11_949	1	2022.01555549287	2022-01-06
BA11_950	1	2022.02160467976	2022-01-08
BA11_951	28	2021.96745768495	2021-12-20
BA11_952	1	2021.9952262234	2021-12-30
BA11_953	1	2022.02399334668	2022-01-09
BA11_954	1	2022.05953707743	2022-01-22
BA11_955	1	2022.03991759215	2022-01-15
BA11_956	1	2022.02194426762	2022-01-09
BA11_957	1	2022.04444974069	2022-01-17
BA11_958	1	2022.02387341079	2022-01-09
BA11_959	1	2022.02852003721	2022-01-11
BA11_960	6	2021.99660981367	2021-12-30
BA11_961	1	2022.01862902831	2022-01-07
BA11_962	1	2022.03378183561	2022-01-13
BA11_963	1	2022.01597393683	2022-01-06
BA11_964	1	2022.02779977532	2022-01-11
BA11_965	1	2021.99126915001	2021-12-28
BA11_966	1	2021.95458427033	2021-12-15
BA11_967	1	2021.97269715485	2021-12-22
BA11_968	2	2021.95447225682	2021-12-15
BA11_969	2	2022.00823224124	2022-01-04
BA11_970	1	2022.0326779291	2022-01-12
BA11_971	1	2022.00212371779	2022-01-01
BA11_972	1	2022.02733267857	2022-01-10
BA11_973	2	2021.98684912558	2021-12-27
BA11_974	1	2022.03233640333	2022-01-12
BA11_975	1	2022.01702071447	2022-01-07
BA11_976	1	2021.98660878542	2021-12-27
BA11_977	13	2021.95596119493	2021-12-15
BA11_978	1	2022.05597818767	2022-01-21
BA11_979	1	2022.05018846356	2022-01-19
BA11_980	2	2022.02561554466	2022-01-10
BA11_981	3	2021.97546475283	2021-12-23
BA11_982	7	2021.97177594292	2021-12-21
BA11_983	1	2022.02160285907	2022-01-08
BA11_984	1	2022.00519089828	2022-01-02
BA11_985	1	2022.01838601018	2022-01-07
BA11_986	2	2022.00145923137	2022-01-01
BA11_987	5	2021.97373524438	2021-12-22
BA11_988	3	2021.99649467714	2021-12-30
BA11_989	5	2022.00371972692	2022-01-02
BA11_990	1	2022.01719656901	2022-01-07
BA11_991	1	2022.03114749459	2022-01-12
BA11_992	1	2022.05847653582	2022-01-22
BA11_993	1	2022.00158158394	2022-01-01
BA11_994	11	2021.97470744093	2021-12-22
BA11_995	4	2022.00673907104	2022-01-03
BA11_996	1	2022.02453245251	2022-01-09
BA11_997	1	2022.03376743571	2022-01-13
BA11_998	1	2022.02028933214	2022-01-08
BA11_999	1	2022.0720109105	2022-01-27
BA11_1000	1	2022.02664197929	2022-01-10
BA11_1001	10	2021.98501806092	2021-12-26
BA11_1002	2	2022.02342813773	2022-01-09
BA11_1003	1	2022.02697230318	2022-01-10
BA11_1004	1	2022.02923716589	2022-01-11
BA11_1005	2	2022.00049620744	2022-01-01
BA11_1006	1	2022.00839869401	2022-01-04
BA11_1007	1	2022.04480694628	2022-01-17
BA11_1008	1	2022.03367242526	2022-01-13
BA11_1009	1	2022.07197863668	2022-01-27
BA11_1010	2	2022.01088982127	2022-01-04
BA11_1011	26	2021.9437743138	2021-12-11
BA11_1012	1	2022.06280502838	2022-01-23
BA11_1013	1	2022.06957973454	2022-01-26
BA11_1014	1	2022.03804589158	2022-01-14
BA11_1015	1	2022.03115363557	2022-01-12
BA11_1016	1	2022.05077889717	2022-01-19
BA11_1017	1	2022.05544516605	2022-01-21
BA11_1018	2	2021.96969655803	2021-12-20
BA11_1019	48	2021.9387436947	2021-12-09
BA11_1020	1	2022.0640850779	2022-01-24
BA11_1021	2	2022.03913544813	2022-01-15
BA11_1022	7	2022.00308764085	2022-01-02
BA11_1024	1	2022.05656000634	2022-01-21
BA11_1025	1	2021.98503258107	2021-12-26
BA11_1026	2	2022.03015786033	2022-01-12
BA11_1027	13	2021.93900572709	2021-12-09
BA11_1028	136	2021.92745891176	2021-12-05
BA11_1029	2	2021.99509237327	2021-12-30
BA11_1030	4	2022.00236992804	2022-01-01
BA11_1031	1	2022.00217200466	2022-01-01
BA11_1032	4	2021.98753622574	2021-12-27
BA11_1033	11	2021.97354263975	2021-12-22
BA11_1034	1	2022.03153479911	2022-01-12
BA11_1035	3	2021.9904820612	2021-12-28
BA11_1036	1	2022.02940141881	2022-01-11
BA11_1037	1	2022.04594051798	2022-01-17
BA11_1038	1	2022.03549333929	2022-01-13
BA11_1039	1	2022.0305764114	2022-01-12
BA11_1040	1	2022.03079165935	2022-01-12
BA11_1041	2	2022.05501643631	2022-01-21
BA11_1042	2	2021.98371713195	2021-12-26
BA11_1043	2	2021.98883730302	2021-12-27
BA11_1044	1	2022.00915810489	2022-01-04
BA11_1045	1	2022.02984179903	2022-01-11
BA11_1046	4	2021.99819716426	2021-12-31
BA11_1047	1	2022.02973660827	2022-01-11
BA11_1048	1	2022.06597351054	2022-01-25
BA11_1049	2	2022.02713450723	2022-01-10
BA11_1050	3	2022.00468408802	2022-01-02
BA11_1051	2	2021.96958606767	2021-12-20
BA11_1052	3	2021.99670536535	2021-12-30
BA11_1053	1	2022.02171191999	2022-01-08
BA11_1054	1	2021.95929227378	2021-12-17
BA11_1055	4	2021.95436010512	2021-12-15
BA11_1056	34	2021.93930024719	2021-12-09
BA11_1057	2	2021.99338794198	2021-12-29
BA11_1058	1	2022.03250145233	2022-01-12
BA11_1059	1	2022.04692586285	2022-01-18
BA11_1060	1	2022.02865385793	2022-01-11
BA11_1061	1	2021.98403804915	2021-12-26
BA11_1062	1	2022.05329262889	2022-01-20
BA11_1063	1	2022.01033681081	2022-01-04
BA11_1064	1	2022.02876212465	2022-01-11
BA11_1065	2	2022.02444455951	2022-01-09
BA11_1066	1	2022.05762878914	2022-01-22
BA11_1067	1	2022.04588000742	2022-01-17
BA11_1068	1	2022.03710081764	2022-01-14
BA11_1069	1	2022.03155656792	2022-01-12
BA11_1070	1	2022.0173680766	2022-01-07
BA11_1071	1	2022.01905971352	2022-01-07
BA11_1072	1	2022.05351631667	2022-01-20
BA11_1073	1	2022.00298288326	2022-01-02
BA11_1074	3	2021.93201056059	2021-12-07
BA11_1075	1	2022.02283563382	2022-01-09
BA11_1077	1	2022.0578757121	2022-01-22
BA11_1078	4	2021.91736559352	2021-12-01
BA11_1079	1	2022.03042271019	2022-01-12
BA11_1080	1	2021.99024048522	2021-12-28
BA11_1081	1	2022.02690572092	2022-01-10
BA11_1082	2	2021.99104413614	2021-12-28
BA11_1083	1	2022.0166808547	2022-01-07
BA11_1084	1	2022.01165480003	2022-01-05
BA11_1085	2	2021.99942589961	2021-12-31
BA11_1086	1	2022.03715744158	2022-01-14
BA11_1087	1	2022.00344707571	2022-01-02
BA11_1088	1	2022.00791413752	2022-01-03
BA11_1089	1	2022.00368776709	2022-01-02
BA11_1090	1	2022.05802025805	2022-01-22
BA11_1091	1	2022.02008613494	2022-01-08
BA11_1092	1	2022.05276634192	2022-01-20
BA11_1093	1	2022.01420982418	2022-01-06
BA11_1094	2	2021.9793627071	2021-12-24
BA11_1095	4	2021.98444334752	2021-12-26
BA11_1096	6	2021.95473962986	2021-12-15
BA11_1097	2	2021.96904223733	2021-12-20
BA11_1098	1	2022.03664888164	2022-01-14
BA11_1099	6	2021.97412898119	2021-12-22
BA11_1100	1	2022.04339208291	2022-01-16
BA11_1101	2	2021.97939121538	2021-12-24
BA11_1102	1	2022.02320985337	2022-01-09
